symbol,name,industry,industry_rank,price,pct_off_high,rs_rating,eps_rating,ad_rating
MTB,M&T Bank Corporation Common Stock,Major Banks,20,218.66000366210938,-13.388532590369785,57,73,D-
MTC,MMTec Inc. Common Shares,Computer Software: Prepackaged Software,60,5.960000038146973,-34.21633816658121,99,,A
MTCH,Match Group Inc. Common Stock,Computer Software: Programming Data Processing,90,40.79999923706055,-8.108112984455795,80,83,C
MTD,Mettler-Toledo International Inc. Common Stock,Biotechnology: Laboratory Analytical Instruments,4,1519.1500244140625,0.0,77,59,B+
MTDR,Matador Resources Company Common Stock,Oil & Gas Production,13,52.970001220703125,-17.89050646781244,66,74,D+
MTEK,Maris-Tech Ltd. Ordinary Shares,Telecommunications Equipment,94,1.0299999713897705,-75.41766211638081,20,,A-
MTEN,Mingteng International Corporation Inc. Class A Ordinary Shares,Building Products,105,1.0099999904632568,-99.9526710407468,6,,A+
MTEX,Mannatech Incorporated Common Stock,Medicinal Chemicals and Botanical Products,123,7.25,-28.851812575567457,70,63,B+
MTG,MGIC Investment Corporation Common Stock,Property-Casualty Insurers,42,28.729999542236328,-8.706704260890874,61,53,D
MTH,Meritage Homes Corporation Common Stock,Homebuilding,90,64.51000213623047,-23.701786500301292,37,46,D+
MTLS,Materialise NV American Depositary Shares,Computer Software: Prepackaged Software,60,8.010000228881836,0.0,87,93,A
MTN,Vail Resorts Inc. Common Stock,Services-Misc. Amusement & Recreation,99,137.82000732421875,-13.867875723018786,56,45,B-
MTNB,Matinas Biopharma Holdings Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,0.17800000309944153,-90.82474237890119,3,26,A
MTNE,CH4 Natural Solutions Corporation Class A Ordinary Shares,,,9.920000076293945,0.0,52,21,C+
MTR,Mesa Royalty Trust Common Stock,Oil & Gas Production,13,2.380000114440918,-55.21338825932296,12,38,B+
MTRN,Materion Corporation,Industrial Specialties,68,256.1400146484375,-13.819717070772553,92,86,D+
MTRX,Matrix Service Company Common Stock,Engineering & Construction,71,9.800000190734863,-37.17948749298958,23,63,E+
MTSI,MACOM Technology Solutions Holdings Inc. Common Stock,Semiconductors,29,284.94000244140625,-30.44815281792236,85,96,C
MTUS,Metallus Inc. Common Shares,Steel/Iron Ore,33,18.940000534057617,-14.026327990361963,60,53,D+
MTVA,MetaVia Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,1.6299999952316284,-86.40533756174027,20,26,A
MTW,Manitowoc Company Inc. (The) Common Stock,Construction/Ag Equipment/Trucks,31,21.43000030517578,-5.843584843282734,95,45,A-
MTX,Minerals Technologies Inc. Common Stock,Major Chemicals,71,66.3499984741211,-19.64730333395299,45,17,C-
MTZ,MasTec Inc. Common Stock,Water Sewer Pipeline Comm & Power Line Construction,107,211.9499969482422,-51.55539479844491,20,72,E
MU,Micron Technology Inc. Common Stock,Semiconductors,29,1080.530029296875,-10.948268880492918,99,93,C+
MUFG,Mitsubishi UFJ Financial Group Inc. Common Stock,Commercial Banks,13,22.56999969482422,-6.464979362613543,84,78,C-
MUR,Murphy Oil Corporation Common Stock,Oil & Gas Production,13,37.380001068115234,-10.878887168322283,71,80,C
MUSA,Murphy USA Inc. Common Stock,Retail-Auto Dealers and Gas Stations,113,519.280029296875,-16.523794624149346,71,93,D+
MUX,McEwen Inc. Common Stock,Precious Metals,25,18.65999984741211,-35.7659196644432,62,98,B
MVBF,MVB Financial Corp. Common Stock,Major Banks,20,29.799999237060547,-5.7558556415806095,71,94,C+
MVIS,MicroVision Inc. Common Stock,Industrial Machinery/Components,103,1.6200000047683716,-92.44755269394979,3,7,E-
MVST,Microvast Holdings Inc. Common Stock,Industrial Machinery/Components,103,0.6859999895095825,-89.28125032363458,7,7,D
MWA,MUELLER WATER PRODUCTS Common Stock,Metal Fabrications,58,21.469999313354492,-28.9304049183996,27,88,D-
MWC,Micware Co. Ltd. American Depositary Shares,EDP Services,116,1.75,-78.65853608895596,5,,A
MWG,Multi Ways Holdings Limited Class A Ordinary Shares,Miscellaneous manufacturing industries,133,1.2999999523162842,-65.69920935617421,18,,A-
MWH,SOLV Energy Inc. Class A Common Stock,Military/Government/Technical,94,25.049999237060547,-46.440027812951776,23,65,D+
MWYN,Marwynn Holdings Inc. Common stock,Food Distributors,74,1.090000033378601,-21.582730604584064,66,26,A
MX,Magnachip Semiconductor Corporation Common Stock,Semiconductors,29,3.180000066757202,-64.38969811776948,36,17,A-
MXC,Mexco Energy Corporation Common Stock,Oil & Gas Production,13,10.779999732971191,-28.224474639415842,80,49,A
MXCT,MaxCyte Inc. Common Stock,Biotechnology: Commercial Physical & Biological Resarch,7,1.190000057220459,-34.97267599378367,53,7,B+
MXL,MaxLinear Inc. Common Stock,Semiconductors,29,85.30999755859375,-33.36718083887944,99,76,A-
MYE,Myers Industries Inc. Common Stock,Plastic Products,29,31.6200008392334,-13.56450700812102,90,91,B
MYFW,First Western Financial Inc. Common Stock,Major Banks,20,30.579999923706055,-10.5586395086393,72,72,C+
MYGN,Myriad Genetics Inc. Common Stock,Biotechnology: In Vitro & In Vivo Diagnostic Substances,110,4.139999866485596,-49.38875657662179,18,17,B+
MYND,Mynd.ai Inc. American Depositary Shares,Computer peripheral equipment,42,0.3529999852180481,-66.69811280438293,23,,A+
MYO,Myomo Inc. Common Stock,Industrial Specialties,68,1.6699999570846558,-10.215056761246421,96,17,A-
MYPS,PLAYSTUDIOS Inc.  Class A Common Stock,Computer Software: Prepackaged Software,60,0.44600000977516174,-54.303278200462515,28,17,B-
MYRG,MYR Group Inc. Common Stock,Water Sewer Pipeline Comm & Power Line Construction,107,295.17999267578125,-41.09712254311971,58,80,E+
MYSE,Myseum.AI Inc. Common Stock,Telecommunications Equipment,94,1.8600000143051147,-51.18110125355611,34,26,E
MYSZ,My Size Inc. Common Stock,Computer Software: Prepackaged Software,60,1.7799999713897705,-82.34126999144532,6,7,A+
MZTI,The Marzetti Company Common Stock,Packaged Foods,113,101.13999938964844,-40.367848694744225,22,71,D
NA,Nano Labs Ltd Class A Ordinary Shares,Semiconductors,29,2.315000057220459,-60.76271152879891,35,,A+
NAAS,NaaS Technology Inc. American Depositary Shares,Other Specialty Stores,130,3.369999885559082,-20.70588504566866,60,,C-
NABL,N-able Inc. Common Stock,Computer Software: Prepackaged Software,60,4.019999980926514,-52.70588257733513,34,60,D-
NAGE,Niagen Bioscience Inc. Common Stock,Medicinal Chemicals and Botanical Products,123,3.009999990463257,-69.59595852075282,14,55,D
NAII,Natural Alternatives International Inc. Common Stock,Medicinal Chemicals and Botanical Products,123,1.7300000190734863,-64.1821936563084,14,26,E-
NAK,Northern Dynasty Minerals Ltd. Common Stock,Precious Metals,25,1.4199999570846558,-48.55072601481011,44,7,D
NAKA,Nakamoto Inc. Common Stock,Medical/Nursing Services,35,9.760000228881836,-80.63492076707504,87,17,A
NAMI,Jinxin Technology Holding Company American Depositary Shares,Other Consumer Services,124,1.6200000047683716,-94.31578945695308,3,,A+
NAMM,Namib Minerals Ordinary Shares,Precious Metals,25,1.1699999570846558,-81.71875094296409,15,,C+
NAMS,NewAmsterdam Pharma Company N.V. Ordinary Shares,Biotechnology: Pharmaceutical Preparations,81,22.739999771118164,-45.13872291300402,20,7,D-
NAT,Nordic American Tankers Limited Common Stock,Marine Transportation,5,7.659999847412109,-7.1515170010653435,96,86,B+
NATH,Nathan's Famous Inc. Common Stock,Restaurants,94,94.29000091552734,-12.660243827787143,43,87,C-
NATL,NCR Atleos Corporation Common Stock,Office Equipment/Supplies/Services,107,45.91999816894531,-4.591736650997058,68,83,C
NATR,Nature's Sunshine Products Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,12.90999984741211,-53.56115035355246,14,59,E
NAUT,Nautilus Biotechnology Inc. Common Stock,Biotechnology: Laboratory Analytical Instruments,4,0.9909999966621399,-74.9113927924314,12,17,D+
NAVI,Navient Corporation Common Stock,Investment Bankers/Brokers/Service,56,9.300000190734863,-25.884648650127605,50,52,D+
NAVN,Navan Inc. Class A Common Stock,Computer Software: Prepackaged Software,60,19.43000030517578,-36.46173854266963,80,12,E-
NB,NioCorp Developments Ltd. Common Stock,Metal Mining,52,3.5399999618530273,-69.66581029383138,17,38,D+
NBBK,NB Bancorp Inc. Common Stock,Banks,19,22.5,-3.2258064516129004,69,80,B-
NBHC,National Bank Holdings Corporation Common Stock,Major Banks,20,40.0099983215332,-14.351771477138197,50,46,D
NBIS,Nebius Group N.V. Class A Ordinary Shares,Computer Software: Programming Data Processing,90,243.47999572753906,-15.07203123439872,96,35,B+
NBIX,Neurocrine Biosciences Inc. Common Stock,Biotechnology: Biological Products (No Diagnostic Substances),74,138.94000244140625,-25.099729142099058,40,82,E
NBN,Northeast Bank Common Stock,Major Banks,20,129.77000427246094,-5.621605605481195,69,91,C-
NBP,NovaBridge Biosciences American Depositary Shares,Biotechnology: Pharmaceutical Preparations,81,1.4500000476837158,-77.89634054372667,13,,D-
NBR,Nabors Industries Ltd.,Oil & Gas Production,13,82.98999786376953,-24.984181574491082,86,42,D+
NBRG,Newbridge Acquisition Limited Class A Ordinary Share,Blank Checks,47,10.0600004196167,-0.29732143228459185,54,65,C
NBRGU,Newbridge Acquisition Limited Unit,Blank Checks,47,10.390000343322754,0.0,58,,B-
NBTB,NBT Bancorp Inc. Common Stock,Major Banks,20,51.130001068115234,-5.029736523405893,73,78,C+
NBTX,Nanobiotix S.A. American Depositary Shares,Biotechnology: Pharmaceutical Preparations,81,33.459999084472656,-39.240967368994895,88,,C
NC,NACCO Industries Inc. Common Stock,Coal Mining,74,37.720001220703125,-35.162998170177794,24,32,C-
NCDL,Nuveen Churchill Direct Lending Corp. Common Stock,,,11.699999809265137,-18.675452762966238,42,55,D-
NCEL,NewcelX Ltd. Ordinary Shares,Biotechnology: Pharmaceutical Preparations,81,2.890000104904175,-88.20408120447276,28,,D
NCEW,New Century Logistics (BVI) Limited Ordinary Shares,Integrated Freight & Logistics,138,17.6299991607666,-14.830925067738521,97,,D+
NCI,Neo-Concept International Group Holdings Limited Class A Ordinary Shares,Apparel,121,14.640000343322754,-84.74999964237213,56,,A-
NCLH,Norwegian Cruise Line Holdings Ltd. Ordinary Shares,Marine Transportation,5,14.1899995803833,-43.757432271734665,14,98,E
NCMI,National CineMedia Inc. Common Stock,Advertising,124,2.200000047683716,-52.45471060884659,12,31,E
NCNA,NuCana plc American Depositary Share,Biotechnology: Pharmaceutical Preparations,81,1.3200000524520874,-81.19658039831118,15,17,A
NCNO,nCino Inc. Common Stock,Computer Software: Prepackaged Software,60,19.969999313354492,-30.125964427347274,70,96,B+
NCPL,Netcapital Inc. Common Stock,Finance: Consumer Services,74,1.2699999809265137,-50.0,97,,A+
NCRA,Nocera Inc. Common Stock,Farming/Seeds/Milling,116,1.8700000047683716,-96.83587131463766,5,26,A+
NCT,Intercont (Cayman) Limited Class A Ordinary shares,Restaurants,94,4.650000095367432,-99.52611463996256,1,,A+
NCTY,The9 Limited American Depository Shares,Finance: Consumer Services,74,3.569999933242798,-68.76640561745029,11,,B+
NDAQ,Nasdaq Inc. Common Stock,Investment Bankers/Brokers/Service,56,94.55000305175781,-5.4155106144123994,70,62,B-
NDLS,Noodles & Company Class A Common Stock,Restaurants,94,12.90999984741211,-30.66595453524359,96,35,A-
NDRA,ENDRA Life Sciences Inc. Common Stock,Biotechnology: Electromedical & Electrotherapeutic Apparatus,58,5.929999828338623,-26.970444434552753,87,38,A-
NDSN,Nordson Corporation Common Stock,Industrial Machinery/Components,103,323.260009765625,-3.127930202546758,80,59,B
NE,Noble Corporation plc A Ordinary Shares,Oil & Gas Production,13,43.7400016784668,-17.825049495193813,84,66,C
NECB,NorthEast Community Bancorp Inc. Common Stock,Banks,19,26.6299991607666,-5.110497444088635,70,77,C+
NEE,NextEra Energy Inc. Common Stock,Electric Utilities: Central,87,75.62000274658203,-21.59102658392943,40,68,D-
NEGG,Newegg Commerce Inc. Common Shares,Other Specialty Stores,130,14.130000114440918,-84.74740910240139,10,,B-
NEM,Newmont Corporation,Precious Metals,25,121.30000305175781,-10.054381370191479,83,96,B-
NEO,NeoGenomics Inc. Common Stock,Precision Instruments,133,19.559999465942383,-1.7579125271325324,96,65,A-
NEOG,Neogen Corporation Common Stock,Biotechnology: In Vitro & In Vivo Diagnostic Substances,110,13.65999984741211,-2.288982155238539,95,17,A-
NEON,Neonode Inc. Common Stock,Industrial Machinery/Components,103,0.8799999952316284,-77.721519377002,14,1,B-
NEOV,NeoVolta Inc. Common Stock,Industrial Machinery/Components,103,2.3949999809265137,-60.478547796355286,31,7,B-
NEPH,Nephros Inc. Common Stock,Medical/Dental Instruments,81,4.139999866485596,-28.497411161283793,72,84,C-
NERV,Minerva Neurosciences Inc Common Stock,Biotechnology: Pharmaceutical Preparations,81,3.450000047683716,-57.24906842442125,44,7,A-
NESR,National Energy Services Reunited Corp Ordinary Shares,Oilfield Services/Equipment,35,32.77000045776367,-9.74938248868067,96,90,B+
NET,Cloudflare Inc. Class A Common Stock,Computer Software: Prepackaged Software,60,358.82000732421875,0.0,94,17,A-
NEU,NewMarket Corp Common Stock,Major Chemicals,71,893.2999877929688,-6.816163677471366,79,73,B-
NEUP,Neuphoria Therapeutics Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,3.6500000953674316,-81.74999952316284,22,38,A
NEWP,New Pacific Metals Corp. Common Shares,Precious Metals,25,6.630000114440918,-10.52631240260553,97,1,A-
NEWT,NewtekOne Inc. Common Stock,Major Banks,20,11.300000190734863,-26.139274135918246,41,60,E+
NEXA,Nexa Resources S.A. Common Shares,Metal Mining,52,12.640000343322754,-23.61973835469068,91,75,C
NEXM,NexMetals Mining Corp. Common Shares,Metal Mining,52,2.1500000953674316,-66.08832738766048,22,26,D
NEXN,Nexxen International Ltd. Ordinary Shares,Computer Software: Programming Data Processing,90,8.880000114440918,-18.904107131332804,73,41,C
NEXR,Nexera Technologies Ltd Ordinary Shares,Other Specialty Stores,130,1.5099999904632568,-99.79226282463132,1,,A-
NEXT,NextDecade Corporation Common Stock,Oil & Gas Production,13,6.664999961853027,-26.91885915035356,48,26,E+
NFE,New Fortress Energy Inc. Class A Common Stock,Oil/Gas Transmission,50,6.099999904632568,-52.23179572461173,99,7,E-
NFG,National Fuel Gas Company Common Stock,Oil/Gas Transmission,50,78.9800033569336,-17.126699103818154,45,68,C-
NFGC,New Found Gold Corp Common Shares,Precious Metals,25,1.7400000095367432,-50.0,39,26,B+
NFLX,Netflix Inc. Common Stock,Consumer Electronics/Video Chains,124,71.72000122070312,-42.224191415411696,29,70,E+
NG,Novagold Resources Inc.,Precious Metals,25,7.139999866485596,-49.71831012401191,46,26,B+
NGEN,NervGen Pharma Corp. Common stock,Biotechnology: Pharmaceutical Preparations,81,2.0199999809265137,-66.16415323422203,23,26,B
NGG,National Grid Transco PLC National Grid PLC (NEW) American Depositary Shares,Natural Gas Distribution,31,75.2300033569336,-17.802649942239977,46,,D+
NGNE,Neurogene Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,31.25,-27.054155255150626,88,7,B+
NGS,Natural Gas Services Group Inc. Common Stock,Oilfield Services/Equipment,35,33.29999923706055,-24.23881199612714,39,60,D-
NGVC,Natural Grocers by Vitamin Cottage Inc. Common Stock,Food Chains,74,29.969999313354492,-25.231231091193386,58,67,C
NGVT,Ingevity Corporation Common Stock,Major Chemicals,71,71.79000091552734,-7.807887012462656,65,62,B-
NHC,National HealthCare Corporation Common Stock,Hospital/Nursing Management,25,221.60000610351562,-6.399152648990237,89,65,C
NHI,National Health Investors Inc. Common Stock,Real Estate Investment Trusts,60,67.16000366210938,-24.48571590581453,34,76,D+
NHIV,NewHold Investment Corp IV Class A Ordinary Shares,Blank Checks,47,10.050000190734863,-1.0826738024534932,52,,D-
NHP,National Healthcare Properties Inc. Class A Common Stock,Real Estate Investment Trusts,60,16.219999313354492,-5.03513240159873,82,17,B-
NHTC,Natural Health Trends Corp. Common Stock,Consumer Specialties,42,1.0099999904632568,-75.53538349804214,7,17,E-
NI,NiSource Inc Common Stock,Power Generation,99,39.119998931884766,-19.75929838749809,35,52,D-
NIC,Nicolet Bankshares Inc. Common Stock,Major Banks,20,167.5800018310547,-6.190916737256447,75,91,C+
NICE,NICE Ltd American Depositary Shares,Computer Software: Prepackaged Software,60,113.62999725341797,-25.346565770129725,65,50,A-
NICM,Nicola Mining Inc. American Depositary Shares,Metal Mining,52,5.699999809265137,-30.74118923077993,32,26,C+
NIKI,Niki BioSolutions Inc. Common Stock,Industrial Machinery/Components,103,4.96999979019165,-79.37759455799413,9,,E-
NINE,Nine Energy Service Inc. Common Stock,Oilfield Services/Equipment,35,8.630000114440918,-33.66641074085026,39,7,A-
NIO,NIO Inc. American depositary shares each  representing one Class A ordinary share,Auto Manufacturing,137,3.630000114440918,-53.99239320826743,16,17,E
NIPG,NIP Group Inc. American Depositary Shares,Services-Misc. Amusement & Recreation,99,13.800000190734863,-74.44444409123174,38,,A
NIQ,NIQ Global Intelligence plc Ordinary Shares,Computer Software: Programming Data Processing,90,18.139999389648438,-5.7172577679599375,94,17,A-
NIU,Niu Technologies American Depositary Shares,Auto Manufacturing,137,2.1500000953674316,-61.33093313859624,26,17,B+
NIVF,NewGenIvf Group Limited Class A Ordinary Shares,Misc Health and Biotechnology Services,21,0.5410000085830688,-99.95052583369154,1,,E-
NIXX,Nixxy Inc. Common Stock,EDP Services,116,0.3560999929904938,-81.15873038699688,4,37,E-
NJR,NewJersey Resources Corporation Common Stock,Oil/Gas Transmission,50,51.060001373291016,-14.148841557660552,53,66,D
NKE,Nike Inc. Common Stock,Shoe Manufacturing,50,35.9900016784668,-50.145285533579006,20,78,D-
NKLR,Terra Innovatum Global N.V. Ordinary shares,Metal Fabrications,58,3.630000114440918,-80.1204815501626,16,44,E-
NKSH,National Bankshares Inc. Common Stock,Major Banks,20,42.220001220703125,-2.494221790731699,82,72,B-
NKTR,Nektar Therapeutics  Common Stock,Biotechnology: Pharmaceutical Preparations,81,59.380001068115234,-40.8271031678904,55,17,E
NKTX,Nkarta Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,2.8499999046325684,-22.343328463617716,83,17,B
NL,NLI Holdings Inc. Common Stock,Major Chemicals,71,7.039999961853027,-14.704391132646787,82,83,B+
NLOP,Net Lease Office Properties Common Shares of Beneficial Interest,Real Estate Investment Trusts,60,9.930000305175781,-25.72924165914795,37,17,E+
NLY,Annaly Capital Management Inc. Common Stock,Real Estate Investment Trusts,60,20.600000381469727,-13.226619292004072,52,89,D-
NMAD,Nomad Power Solutions Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,3.630000114440918,-54.85074463104487,24,26,E+
NMAX,Newsmax Inc. Class B Common Stock,Broadcasting,68,10.979999542236328,-15.797549276403267,90,63,A
NMFC,New Mountain Finance Corporation Common Stock,Finance/Investors Services,40,7.010000228881836,-17.31634752088571,44,33,C+
NMG,Nouveau Monde Graphite Inc. Common Shares,Other Metals and Minerals,141,1.350000023841858,-73.37278149638642,19,38,C+
NMIH,NMI Holdings Inc. Common Stock,Property-Casualty Insurers,42,41.56999969482422,-9.05709794917665,61,83,C-
NMR,Nomura Holdings Inc ADR American Depositary Shares,Investment Bankers/Brokers/Service,56,9.770000457763672,-10.03682535333591,77,87,C
NMRA,Neumora Therapeutics Inc. Common Stock,Biotechnology: Biological Products (No Diagnostic Substances),74,0.703000009059906,-80.41782657750919,6,17,E-
NMRK,Newmark Group Inc. Class A Common Stock,Real Estate,74,13.100000381469727,-31.958755839531328,27,55,D-
NMTC,NeuroOne Medical Technologies Corporation Common Stock,Medical/Dental Instruments,81,1.3300000429153442,-79.08805007869687,5,26,E-
NN,NextNav Inc. Common Stock,Industrial Machinery/Components,103,14.449999809265137,-38.74523223485469,29,26,B-
NNBR,NN Inc. Common Stock,Industrial Machinery/Components,103,3.5999999046325684,-12.40876428988682,96,67,A
NNDM,Nano Dimension Ltd. American Depositary Shares,Electrical Products,12,1.5800000429153442,-26.1682259129565,54,26,B-
NNE,Nano Nuclear Energy Inc. Common Stock,Electric Utilities: Central,87,17.020000457763672,-69.94525845533393,15,26,D+
NNI,Nelnet Inc. Common Stock,Finance: Consumer Services,74,125.02999877929688,-12.862880975242174,43,37,D+
NNN,NNN REIT Inc. Common Stock,Real Estate Investment Trusts,60,41.18000030517578,-15.875622267782607,49,74,D-
NNNN,Anbio Biotechnology Class A Ordinary Shares,Biotechnology: In Vitro & In Vivo Diagnostic Substances,110,6.150000095367432,-85.0401362100227,4,,D-
NNOX,NANO-X IMAGING LTD Ordinary Shares,Medical Electronics,99,0.6610000133514404,-85.47252778807723,8,17,C
NNVC,NanoViricides Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,1.440000057220459,-29.064035590374328,76,26,A
NOA,North American Construction Group Ltd. Common Shares (no par),Oilfield Services/Equipment,35,12.489999771118164,-24.599855817175897,38,46,D-
NOAH,Noah Holdings Limited American Depositary Shares,Investment Managers,55,8.0,-24.95383313368397,35,41,C
NOC,Northrop Grumman Corporation Common Stock,Industrial Machinery/Components,103,508.9800109863281,-33.13388604406472,38,58,D+
NODK,NI Holdings Inc. Common Stock,Property-Casualty Insurers,42,14.729999542236328,-9.7979203242189,57,57,D
NOEM,CO2 Energy Transition Corp. Common Stock,,,10.579999923706055,-11.833333969116211,56,64,E-
NOG,Northern Oil and Gas Inc. Common Stock,Oil & Gas Production,13,23.600000381469727,-20.423746930320785,64,68,B-
NOK,Nokia Corporation Sponsored American Depositary Shares,Radio And Television Broadcasting And Communications Equipment,71,10.430000305175781,-38.10088979792632,85,32,C+
NOMA,NOMADAR Corp. Class A Common Stock,Services-Misc. Amusement & Recreation,99,1.5299999713897705,-86.69565242269765,5,26,C+
NOMD,Nomad Foods Limited Ordinary Shares,Packaged Foods,113,10.670000076293945,-15.446902439518373,50,52,B
NOV,NOV Inc. Common Stock,Oil and Gas Field Machinery,9,19.899999618530273,-7.948585538531338,78,51,D+
NOVT,Novanta Inc. Common Stock,Industrial Machinery/Components,103,141.52999877929688,-16.130371093749996,65,81,B
NOW,ServiceNow Inc. Common Stock,Computer Software: Prepackaged Software,60,137.77999877929688,-27.199905959843306,78,91,A-
NP,Neptune Insurance Holdings Inc. Class A Common Stock,Specialty Insurers,66,27.100000381469727,-22.814013356981345,58,55,C-
NPB,Northpointe Bancshares Inc. Common Stock,Major Banks,20,15.350000381469727,-20.40068582743636,31,80,E
NPCE,Neuropace Inc. Common Stock,Medical/Dental Instruments,81,13.970000267028809,-27.579058558863213,49,17,C-
NPK,National Presto Industries Inc. Common Stock,Ordnance And Accessories,18,144.10000610351562,-8.099487692006024,78,74,C
NPKI,NPK International Inc. Common Stock,Misc Corporate Leasing Services,128,11.680000305175781,-28.562690931718205,31,85,E+
NPO,Enpro Inc. Common Stock,Metal Fabrications,58,311.19000244140625,-19.634667856835208,71,84,C
NPT,Texxon Holding Limited Ordinary shares,Specialty Chemicals,130,2.9100000858306885,-85.8048776300942,28,,A-
NPWR,NET Power Inc. Class A Common Stock,Industrial Machinery/Components,103,1.6299999952316284,-66.39175201478452,27,26,A-
NRC,NRC Health Common Stock,Biotechnology: Commercial Physical & Biological Resarch,7,20.350000381469727,-10.62801944507129,73,75,C+
NRDS,NerdWallet Inc. Class A Common Stock,EDP Services,116,8.199999809265137,-48.52479816588018,27,58,E+
NRDY,Nerdy Inc. Class A Common Stock,Other Consumer Services,124,8.670000076293945,-59.2957728317251,11,7,E
NREF,NexPoint Real Estate Finance Inc. Common Stock,Real Estate Investment Trusts,60,15.760000228881836,-10.652655313422066,76,46,D-
NRG,NRG Energy Inc. Common Stock,Electric Utilities: Central,87,97.8499984741211,-46.47717122387519,14,48,E
NRGV,Energy Vault Holdings Inc. Common Stock,Industrial Machinery/Components,103,4.300000190734863,-33.744216604278634,67,17,A-
NRIM,Northrim BanCorp Inc Common Stock,Savings Institutions,13,24.6200008392334,-15.64546233585611,50,78,C-
NRIX,Nurix Therapeutics Inc. Common stock,Biotechnology: Pharmaceutical Preparations,81,23.649999618530273,-14.897449300492438,92,7,C+
NRP,Natural Resource Partners LP Limited Partnership,Coal Mining,74,108.18000030517578,-12.48807535247799,59,41,B
NRSN,NeuroSense Therapeutics Ltd. Ordinary Shares,Biotechnology: Pharmaceutical Preparations,81,7.400000095367432,0.0,99,7,A-
NRT,North European Oil Royality Trust Common Stock,Oil & Gas Production,13,8.619999885559082,-8.004269041196999,87,45,B
NRXP,NRX Pharmaceuticals Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,3.0299999713897705,-34.41558341027752,61,7,C
NRXS,Neuraxis Inc. Common Stock,Biotechnology: Electromedical & Electrotherapeutic Apparatus,58,7.75,-12.031786255724342,94,26,A+
NSC,Norfolk Southern Corporation Common Stock,Railroads,25,313.1700134277344,-11.278258348781034,62,69,D+
NSIT,Insight Enterprises Inc. Common Stock,Catalog/Specialty Distribution,63,159.72999572753906,-3.410533685782424,95,92,B
NSLR,Neostellar Capital Corp. Common Stock,Finance: Consumer Services,74,8.029999732971191,-46.14352907344303,24,75,E-
NSP,Insperity Inc. Common Stock,Professional Services,47,47.900001525878906,-10.298446111979553,87,43,B-
NSPR,InspireMD Inc. Common Stock,Medical/Dental Instruments,81,0.699999988079071,-72.00000047683716,14,7,D-
NSRX,Nasus Pharma Ltd. Ordinary Shares,Biotechnology: Pharmaceutical Preparations,81,3.4800000190734863,-61.96721132068785,32,,A-
NSSC,NAPCO Security Technologies Inc. Common Stock,Telecommunications Equipment,94,35.68000030517578,-23.50788703179003,36,39,D
NSTS,NSTS Bancorp Inc. Common Stock,Savings Institutions,13,14.109999656677246,-0.35310869543547785,70,26,C+
NSYS,Nortech Systems Incorporated Common Stock,Industrial Machinery/Components,103,11.229999542236328,-36.40996806757069,60,36,D
NTAP,NetApp Inc. Common Stock,Electronic Components,2,197.24000549316406,-4.751784938614467,93,93,B
NTB,Bank of N.T. Butterfield & Son Limited (The) Voting Ordinary Shares,Commercial Banks,13,58.65999984741211,-8.214676908988583,71,91,C-
NTCL,NETCLASS TECHNOLOGY INC Class A Ordinary Shares,Computer Software: Prepackaged Software,60,2.0899999141693115,-98.56357394215168,2,,C-
NTCT,NetScout Systems Inc. Common Stock,EDP Services,116,39.25,-12.46654802311652,79,73,D+
NTES,NetEase Inc. American Depositary Shares,Computer Software: Prepackaged Software,60,117.55999755859375,-21.77896632736148,44,51,C-
NTGR,NETGEAR Inc. Common Stock,Telecommunications Equipment,94,22.1200008392334,-38.57261352326663,39,67,C-
NTHI,NeOnc Technologies Holdings Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,3.299999952316284,-72.70471537909854,10,26,E
NTIC,Northern Technologies International Corporation Common Stock,Industrial Specialties,68,7.849999904632568,-20.539680630452605,46,35,B+
NTIP,Network-1 Technologies Inc. Common Stock,Multi-Sector Companies,60,1.559999942779541,-2.303028239800897,71,26,B
NTLA,Intellia Therapeutics Inc. Common Stock,Biotechnology: In Vitro & In Vivo Diagnostic Substances,110,12.15999984741211,-56.54038582432297,34,17,D+
NTNX,Nutanix Inc. Class A Common Stock,Computer Software: Prepackaged Software,60,68.58999633789062,-11.095275461682197,88,95,B+
NTR,Nutrien Ltd. Common Shares,Agricultural Chemicals,136,73.95999908447266,-10.44673054448262,77,45,C+
NTRA,Natera Inc. Common Stock,Medical Specialities,10,408.7900085449219,0.0,96,7,A-
NTRB,Nutriband Inc. Common Stock,Industrial Specialties,68,8.989999771118164,0.0,98,26,A+
NTRP,NextTrip Inc. Common Stock,Transportation Services,110,1.8700000047683716,-60.465116337680946,20,7,A-
NTRS,Northern Trust Corporation Common Stock,Major Banks,20,174.5,-8.433143009959753,76,86,D
